time,voltage,current,power
15:55:56,4.59,0.93,4.2687
15:55:57,4.58,0.92,4.2136
15:55:58,4.58,0.94,4.3052
15:55:59,4.59,0.96,4.4064
15:56:00,4.6,0.95,4.37
15:56:01,4.59,0.92,4.2228003
15:56:02,4.59,0.93,4.2687
15:56:03,4.57,0.94,4.2958
15:56:04,4.58,0.97,4.4426003
15:56:05,4.59,0.95,4.3605
15:56:06,4.59,0.93,4.2687
15:56:07,4.63,0.92,4.2596
15:56:08,4.61,0.91,4.1951003
15:56:09,4.6,0.96,4.416
15:56:10,4.58,0.91,4.1678
15:56:11,4.6,0.94,4.324
15:56:12,4.62,0.93,4.2966
15:56:13,4.6,0.96,4.416
15:56:14,4.62,0.93,4.2966
15:56:15,4.57,0.94,4.2958
15:56:16,4.6,0.92,4.232
15:56:17,4.58,0.97,4.4426003
15:56:18,4.59,0.93,4.2687
15:56:19,4.56,0.93,4.2408
15:56:20,4.58,0.95,4.351
15:56:21,4.61,0.93,4.2873
15:56:22,4.57,0.93,4.2501
15:56:23,4.55,0.92,4.1860003
15:56:24,4.56,0.93,4.2408
15:56:25,4.62,0.92,4.2504
15:56:26,4.55,0.93,4.2315
15:56:27,4.54,0.93,4.2222
15:56:28,4.6,0.94,4.324
15:56:29,4.58,0.91,4.1678
15:56:30,4.59,0.99,4.5441003
15:56:31,4.61,0.94,4.3334002
15:56:32,4.57,0.92,4.2044
15:56:33,4.58,0.95,4.351
15:56:34,4.56,0.91,4.1496
15:56:35,4.61,0.93,4.2873
15:56:36,4.57,0.94,4.2958
15:56:37,4.6,0.92,4.232
15:56:38,4.57,1,4.57
15:56:39,4.6,0.92,4.232
15:56:40,4.58,0.97,4.4426003
15:56:41,4.57,0.92,4.2044
15:56:42,4.59,0.97,4.4523
15:56:43,4.57,0.97,4.4329004
15:56:44,4.59,0.94,4.3146
15:56:45,4.58,0.93,4.2594
15:56:46,4.62,0.91,4.2042
15:56:47,4.61,1,4.61
15:56:48,4.59,0.91,4.1769004
15:56:49,4.57,0.91,4.1587005
15:56:50,4.6,0.96,4.416
15:56:51,4.62,0.96,4.4351997
15:56:52,4.56,0.93,4.2408
15:56:53,4.57,0.95,4.3415003
15:56:54,4.57,0.92,4.2044
15:56:55,4.6,0.93,4.278
15:56:56,4.6,0.97,4.462
15:56:57,4.59,0.96,4.4064
15:56:58,4.6,0.97,4.462
15:56:59,4.58,0.99,4.5342
15:57:00,4.62,0.93,4.2966
15:57:01,4.59,0.95,4.3605
15:57:02,4.57,0.95,4.3415003
15:57:03,4.58,0.91,4.1678
15:57:04,4.58,0.93,4.2594
15:57:05,4.57,0.91,4.1587005
15:57:06,4.59,0.99,4.5441003
15:57:07,4.6,0.93,4.278
15:57:08,4.6,0.97,4.462
15:57:09,4.58,0.99,4.5342
15:57:10,4.58,0.92,4.2136
15:57:11,4.58,0.93,4.2594
15:57:12,4.57,0.92,4.2044
15:57:13,4.53,0.93,4.2129
15:57:14,4.61,0.93,4.2873
15:57:15,4.58,0.95,4.351
15:57:16,4.6,0.91,4.186
15:57:17,4.57,0.93,4.2501
15:57:18,4.6,0.94,4.324
15:57:19,4.62,0.93,4.2966
15:57:20,4.57,0.96,4.3872
15:57:21,4.61,0.91,4.1951003
15:57:22,4.6,0.99,4.554
15:57:23,4.57,0.94,4.2958
15:57:24,4.61,0.94,4.3334002
15:57:25,4.59,0.98,4.4982004
15:57:26,4.6,0.99,4.554
15:57:27,4.58,0.9,4.1219997
15:57:28,4.6,0.94,4.324
15:57:30,4.61,0.96,4.4256
15:57:30,4.6,0.95,4.37
15:57:32,4.57,0.91,4.1587005
15:57:32,4.62,0.96,4.4351997
15:57:34,4.59,0.97,4.4523
15:57:34,4.57,0.95,4.3415003
15:57:36,4.6,0.91,4.186
15:57:36,4.58,0.93,4.2594
15:57:38,4.6,0.94,4.324
15:57:38,4.58,0.96,4.3968
15:57:40,4.6,0.92,4.232
15:57:41,4.6,0.9,4.14
15:57:42,4.62,0.92,4.2504
15:57:43,4.6,0.99,4.554
15:57:44,4.58,0.96,4.3968
15:57:45,4.57,0.93,4.2501
15:57:46,4.57,0.95,4.3415003
15:57:47,4.59,0.95,4.3605
15:57:48,4.61,0.97,4.4717
15:57:49,4.57,0.99,4.5243
15:57:50,4.57,0.95,4.3415003
15:57:51,4.59,0.94,4.3146
15:57:52,4.62,0.95,4.389
15:57:53,4.61,0.94,4.3334002
15:57:54,4.57,0.98,4.4786
15:57:55,4.61,0.95,4.3795
15:57:56,4.57,0.94,4.2958
15:57:57,4.6,0.95,4.37
15:57:58,4.56,0.95,4.332
15:57:59,4.59,0.95,4.3605
15:58:00,4.58,0.94,4.3052
15:58:01,4.61,0.9,4.149
15:58:02,4.58,0.93,4.2594
15:58:03,4.58,0.94,4.3052
15:58:04,4.61,0.98,4.5178003
15:58:05,4.57,0.95,4.3415003
15:58:06,4.6,0.96,4.416
15:58:07,4.59,0.97,4.4523
15:58:08,4.59,0.97,4.4523
15:58:09,4.59,0.91,4.1769004
15:58:10,4.59,0.91,4.1769004
15:58:11,4.61,0.96,4.4256
15:58:12,4.54,1,4.54
15:58:13,4.59,0.91,4.1769004
15:58:14,4.57,0.92,4.2044
15:58:15,4.57,0.92,4.2044
15:58:16,4.61,0.97,4.4717
15:58:17,4.6,0.95,4.37
15:58:18,4.59,0.9,4.131
15:58:19,4.6,0.94,4.324
15:58:20,4.58,0.92,4.2136
15:58:21,4.58,0.91,4.1678
